Settings used

alignment         : ./mafft-nexus-trimmed-100p-raxml.phylip
branchlengths     : linked
models            : GTR, GTR+G, GTR+I+G
model_selection   : aicc
search            : rcluster
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 100


Best partitioning scheme

Scheme Name       : step_79
Scheme lnL        : -981604.9950866699
Scheme AICc       : 1972809.55153
Number of params  : 4734
Number of sites   : 345496
Number of subsets : 472

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
	charset Subset377 = 263757-264124;
	charset Subset378 = 264125-264408;
	charset Subset379 = 264409-265025;
	charset Subset380 = 265026-266701;
	charset Subset381 = 266702-267278;
	charset Subset382 = 267279-267782;
	charset Subset383 = 267783-268781;
	charset Subset384 = 268782-269410;
	charset Subset385 = 269411-270331;
	charset Subset386 = 270332-270926;
	charset Subset387 = 270927-271461;
	charset Subset388 = 271462-271878;
	charset Subset389 = 272009-272224;
	charset Subset390 = 272225-273509;
	charset Subset391 = 275747-276455;
	charset Subset392 = 276456-276753 283154-283787;
	charset Subset393 = 276754-276940;
	charset Subset394 = 277256-278395;
	charset Subset395 = 278396-279052;
	charset Subset396 = 279289-279923;
	charset Subset397 = 279924-280434;
	charset Subset398 = 281141-281790;
	charset Subset399 = 282483-282890 318296-318922;
	charset Subset400 = 282891-283153;
	charset Subset401 = 284567-285432;
	charset Subset402 = 285433-286176;
	charset Subset403 = 286177-286832;
	charset Subset404 = 286833-287426;
	charset Subset405 = 287427-287954;
	charset Subset406 = 287955-288783;
	charset Subset407 = 288784-289234;
	charset Subset408 = 289235-290297;
	charset Subset409 = 290298-290680;
	charset Subset410 = 290681-291134;
	charset Subset411 = 305987-306297 291135-291373;
	charset Subset412 = 291374-292290;
	charset Subset413 = 292291-292622;
	charset Subset414 = 292623-293143;
	charset Subset415 = 293144-294393;
	charset Subset416 = 294394-294877;
	charset Subset417 = 294878-295366;
	charset Subset418 = 295367-295844;
	charset Subset419 = 295845-296435;
	charset Subset420 = 296436-297728;
	charset Subset421 = 297729-298097;
	charset Subset422 = 298098-298898;
	charset Subset423 = 298899-299241;
	charset Subset424 = 299735-300780;
	charset Subset425 = 300781-301310;
	charset Subset426 = 301311-301679;
	charset Subset427 = 301680-302210;
	charset Subset428 = 302211-302612;
	charset Subset429 = 302613-303018;
	charset Subset430 = 303551-304155;
	charset Subset431 = 304156-304496;
	charset Subset432 = 304497-304875;
	charset Subset433 = 304876-305298;
	charset Subset434 = 305769-305986;
	charset Subset435 = 306298-306673 338636-339393;
	charset Subset436 = 306674-306916;
	charset Subset437 = 307405-308459;
	charset Subset438 = 308460-308899;
	charset Subset439 = 309906-310453;
	charset Subset440 = 310454-311182;
	charset Subset441 = 311183-312603;
	charset Subset442 = 312604-313174;
	charset Subset443 = 313587-313963;
	charset Subset444 = 313964-314547;
	charset Subset445 = 314919-315926;
	charset Subset446 = 317162-317903;
	charset Subset447 = 317904-318295;
	charset Subset448 = 318923-319465;
	charset Subset449 = 319466-320311;
	charset Subset450 = 320312-320572;
	charset Subset451 = 320573-321154;
	charset Subset452 = 321155-322628;
	charset Subset453 = 322629-323927;
	charset Subset454 = 323928-324814;
	charset Subset455 = 324815-325003;
	charset Subset456 = 325004-325672;
	charset Subset457 = 325673-326188;
	charset Subset458 = 328937-329841;
	charset Subset459 = 329842-330510;
	charset Subset460 = 330511-330933;
	charset Subset461 = 332243-332534;
	charset Subset462 = 333330-333597;
	charset Subset463 = 333598-335755;
	charset Subset464 = 336344-337091;
	charset Subset465 = 337092-338095;
	charset Subset466 = 339394-340387;
	charset Subset467 = 340388-342096;
	charset Subset468 = 342097-342424;
	charset Subset469 = 342425-343099;
	charset Subset470 = 343598-344362;
	charset Subset471 = 344363-344838;
	charset Subset472 = 344839-345496;
	charpartition PartitionFinder = Group1:Subset1, Group2:Subset2, Group3:Subset3, Group4:Subset4, Group5:Subset5, Group6:Subset6, Group7:Subset7, Group8:Subset8, Group9:Subset9, Group10:Subset10, Group11:Subset11, Group12:Subset12, Group13:Subset13, Group14:Subset14, Group15:Subset15, Group16:Subset16, Group17:Subset17, Group18:Subset18, Group19:Subset19, Group20:Subset20, Group21:Subset21, Group22:Subset22, Group23:Subset23, Group24:Subset24, Group25:Subset25, Group26:Subset26, Group27:Subset27, Group28:Subset28, Group29:Subset29, Group30:Subset30, Group31:Subset31, Group32:Subset32, Group33:Subset33, Group34:Subset34, Group35:Subset35, Group36:Subset36, Group37:Subset37, Group38:Subset38, Group39:Subset39, Group40:Subset40, Group41:Subset41, Group42:Subset42, Group43:Subset43, Group44:Subset44, Group45:Subset45, Group46:Subset46, Group47:Subset47, Group48:Subset48, Group49:Subset49, Group50:Subset50, Group51:Subset51, Group52:Subset52, Group53:Subset53, Group54:Subset54, Group55:Subset55, Group56:Subset56, Group57:Subset57, Group58:Subset58, Group59:Subset59, Group60:Subset60, Group61:Subset61, Group62:Subset62, Group63:Subset63, Group64:Subset64, Group65:Subset65, Group66:Subset66, Group67:Subset67, Group68:Subset68, Group69:Subset69, Group70:Subset70, Group71:Subset71, Group72:Subset72, Group73:Subset73, Group74:Subset74, Group75:Subset75, Group76:Subset76, Group77:Subset77, Group78:Subset78, Group79:Subset79, Group80:Subset80, Group81:Subset81, Group82:Subset82, Group83:Subset83, Group84:Subset84, Group85:Subset85, Group86:Subset86, Group87:Subset87, Group88:Subset88, Group89:Subset89, Group90:Subset90, Group91:Subset91, Group92:Subset92, Group93:Subset93, Group94:Subset94, Group95:Subset95, Group96:Subset96, Group97:Subset97, Group98:Subset98, Group99:Subset99, Group100:Subset100, Group101:Subset101, Group102:Subset102, Group103:Subset103, Group104:Subset104, Group105:Subset105, Group106:Subset106, Group107:Subset107, Group108:Subset108, Group109:Subset109, Group110:Subset110, Group111:Subset111, Group112:Subset112, Group113:Subset113, Group114:Subset114, Group115:Subset115, Group116:Subset116, Group117:Subset117, Group118:Subset118, Group119:Subset119, Group120:Subset120, Group121:Subset121, Group122:Subset122, Group123:Subset123, Group124:Subset124, Group125:Subset125, Group126:Subset126, Group127:Subset127, Group128:Subset128, Group129:Subset129, Group130:Subset130, Group131:Subset131, Group132:Subset132, Group133:Subset133, Group134:Subset134, Group135:Subset135, Group136:Subset136, Group137:Subset137, Group138:Subset138, Group139:Subset139, Group140:Subset140, Group141:Subset141, Group142:Subset142, Group143:Subset143, Group144:Subset144, Group145:Subset145, Group146:Subset146, Group147:Subset147, Group148:Subset148, Group149:Subset149, Group150:Subset150, Group151:Subset151, Group152:Subset152, Group153:Subset153, Group154:Subset154, Group155:Subset155, Group156:Subset156, Group157:Subset157, Group158:Subset158, Group159:Subset159, Group160:Subset160, Group161:Subset161, Group162:Subset162, Group163:Subset163, Group164:Subset164, Group165:Subset165, Group166:Subset166, Group167:Subset167, Group168:Subset168, Group169:Subset169, Group170:Subset170, Group171:Subset171, Group172:Subset172, Group173:Subset173, Group174:Subset174, Group175:Subset175, Group176:Subset176, Group177:Subset177, Group178:Subset178, Group179:Subset179, Group180:Subset180, Group181:Subset181, Group182:Subset182, Group183:Subset183, Group184:Subset184, Group185:Subset185, Group186:Subset186, Group187:Subset187, Group188:Subset188, Group189:Subset189, Group190:Subset190, Group191:Subset191, Group192:Subset192, Group193:Subset193, Group194:Subset194, Group195:Subset195, Group196:Subset196, Group197:Subset197, Group198:Subset198, Group199:Subset199, Group200:Subset200, Group201:Subset201, Group202:Subset202, Group203:Subset203, Group204:Subset204, Group205:Subset205, Group206:Subset206, Group207:Subset207, Group208:Subset208, Group209:Subset209, Group210:Subset210, Group211:Subset211, Group212:Subset212, Group213:Subset213, Group214:Subset214, Group215:Subset215, Group216:Subset216, Group217:Subset217, Group218:Subset218, Group219:Subset219, Group220:Subset220, Group221:Subset221, Group222:Subset222, Group223:Subset223, Group224:Subset224, Group225:Subset225, Group226:Subset226, Group227:Subset227, Group228:Subset228, Group229:Subset229, Group230:Subset230, Group231:Subset231, Group232:Subset232, Group233:Subset233, Group234:Subset234, Group235:Subset235, Group236:Subset236, Group237:Subset237, Group238:Subset238, Group239:Subset239, Group240:Subset240, Group241:Subset241, Group242:Subset242, Group243:Subset243, Group244:Subset244, Group245:Subset245, Group246:Subset246, Group247:Subset247, Group248:Subset248, Group249:Subset249, Group250:Subset250, Group251:Subset251, Group252:Subset252, Group253:Subset253, Group254:Subset254, Group255:Subset255, Group256:Subset256, Group257:Subset257, Group258:Subset258, Group259:Subset259, Group260:Subset260, Group261:Subset261, Group262:Subset262, Group263:Subset263, Group264:Subset264, Group265:Subset265, Group266:Subset266, Group267:Subset267, Group268:Subset268, Group269:Subset269, Group270:Subset270, Group271:Subset271, Group272:Subset272, Group273:Subset273, Group274:Subset274, Group275:Subset275, Group276:Subset276, Group277:Subset277, Group278:Subset278, Group279:Subset279, Group280:Subset280, Group281:Subset281, Group282:Subset282, Group283:Subset283, Group284:Subset284, Group285:Subset285, Group286:Subset286, Group287:Subset287, Group288:Subset288, Group289:Subset289, Group290:Subset290, Group291:Subset291, Group292:Subset292, Group293:Subset293, Group294:Subset294, Group295:Subset295, Group296:Subset296, Group297:Subset297, Group298:Subset298, Group299:Subset299, Group300:Subset300, Group301:Subset301, Group302:Subset302, Group303:Subset303, Group304:Subset304, Group305:Subset305, Group306:Subset306, Group307:Subset307, Group308:Subset308, Group309:Subset309, Group310:Subset310, Group311:Subset311, Group312:Subset312, Group313:Subset313, Group314:Subset314, Group315:Subset315, Group316:Subset316, Group317:Subset317, Group318:Subset318, Group319:Subset319, Group320:Subset320, Group321:Subset321, Group322:Subset322, Group323:Subset323, Group324:Subset324, Group325:Subset325, Group326:Subset326, Group327:Subset327, Group328:Subset328, Group329:Subset329, Group330:Subset330, Group331:Subset331, Group332:Subset332, Group333:Subset333, Group334:Subset334, Group335:Subset335, Group336:Subset336, Group337:Subset337, Group338:Subset338, Group339:Subset339, Group340:Subset340, Group341:Subset341, Group342:Subset342, Group343:Subset343, Group344:Subset344, Group345:Subset345, Group346:Subset346, Group347:Subset347, Group348:Subset348, Group349:Subset349, Group350:Subset350, Group351:Subset351, Group352:Subset352, Group353:Subset353, Group354:Subset354, Group355:Subset355, Group356:Subset356, Group357:Subset357, Group358:Subset358, Group359:Subset359, Group360:Subset360, Group361:Subset361, Group362:Subset362, Group363:Subset363, Group364:Subset364, Group365:Subset365, Group366:Subset366, Group367:Subset367, Group368:Subset368, Group369:Subset369, Group370:Subset370, Group371:Subset371, Group372:Subset372, Group373:Subset373, Group374:Subset374, Group375:Subset375, Group376:Subset376, Group377:Subset377, Group378:Subset378, Group379:Subset379, Group380:Subset380, Group381:Subset381, Group382:Subset382, Group383:Subset383, Group384:Subset384, Group385:Subset385, Group386:Subset386, Group387:Subset387, Group388:Subset388, Group389:Subset389, Group390:Subset390, Group391:Subset391, Group392:Subset392, Group393:Subset393, Group394:Subset394, Group395:Subset395, Group396:Subset396, Group397:Subset397, Group398:Subset398, Group399:Subset399, Group400:Subset400, Group401:Subset401, Group402:Subset402, Group403:Subset403, Group404:Subset404, Group405:Subset405, Group406:Subset406, Group407:Subset407, Group408:Subset408, Group409:Subset409, Group410:Subset410, Group411:Subset411, Group412:Subset412, Group413:Subset413, Group414:Subset414, Group415:Subset415, Group416:Subset416, Group417:Subset417, Group418:Subset418, Group419:Subset419, Group420:Subset420, Group421:Subset421, Group422:Subset422, Group423:Subset423, Group424:Subset424, Group425:Subset425, Group426:Subset426, Group427:Subset427, Group428:Subset428, Group429:Subset429, Group430:Subset430, Group431:Subset431, Group432:Subset432, Group433:Subset433, Group434:Subset434, Group435:Subset435, Group436:Subset436, Group437:Subset437, Group438:Subset438, Group439:Subset439, Group440:Subset440, Group441:Subset441, Group442:Subset442, Group443:Subset443, Group444:Subset444, Group445:Subset445, Group446:Subset446, Group447:Subset447, Group448:Subset448, Group449:Subset449, Group450:Subset450, Group451:Subset451, Group452:Subset452, Group453:Subset453, Group454:Subset454, Group455:Subset455, Group456:Subset456, Group457:Subset457, Group458:Subset458, Group459:Subset459, Group460:Subset460, Group461:Subset461, Group462:Subset462, Group463:Subset463, Group464:Subset464, Group465:Subset465, Group466:Subset466, Group467:Subset467, Group468:Subset468, Group469:Subset469, Group470:Subset470, Group471:Subset471, Group472:Subset472;
end;


Nexus formatted character sets for IQtree
Warning: the models written in the charpartition are just the best model found in this analysis. Not all models are available in IQtree, so you may need to set up specific model lists for your analysis

#nexus
begin sets;
	charset Subset1 = 211813-212308 217930-218594 1-529;
	charset Subset2 = 530-1433;
	charset Subset3 = 1434-2275;
	charset Subset4 = 2276-2736;
	charset Subset5 = 2737-3439;
	charset Subset6 = 3440-3912;
	charset Subset7 = 306917-307404 3913-4528 316322-316479;
	charset Subset8 = 299242-299734 4529-5310;
	charset Subset9 = 5311-5940 308900-309192 303019-303550;
	charset Subset10 = 5941-6300;
	charset Subset11 = 6301-6884;
	charset Subset12 = 6885-7578;
	charset Subset13 = 7579-8246;
	charset Subset14 = 8247-8834;
	charset Subset15 = 8835-9190;
	charset Subset16 = 9191-9884;
	charset Subset17 = 9885-10304;
	charset Subset18 = 10305-10859;
	charset Subset19 = 10860-10992;
	charset Subset20 = 10993-11645;
	charset Subset21 = 11646-12465;
	charset Subset22 = 12466-13125;
	charset Subset23 = 13126-13357 128037-128528;
	charset Subset24 = 13358-13729;
	charset Subset25 = 13730-14550;
	charset Subset26 = 14551-14765 257464-258008 160431-160931;
	charset Subset27 = 14766-15276 16858-17371 28312-28943;
	charset Subset28 = 15277-15970;
	charset Subset29 = 15971-16139;
	charset Subset30 = 16140-16857;
	charset Subset31 = 17372-17916;
	charset Subset32 = 17917-19489 107282-107733;
	charset Subset33 = 19490-21320 331635-332242;
	charset Subset34 = 21321-21652;
	charset Subset35 = 21653-21983;
	charset Subset36 = 21984-22642;
	charset Subset37 = 22643-23193;
	charset Subset38 = 23194-23557;
	charset Subset39 = 23558-24191;
	charset Subset40 = 260976-261269 24192-24363;
	charset Subset41 = 95454-95784 24364-25133;
	charset Subset42 = 25134-25594;
	charset Subset43 = 25595-25903;
	charset Subset44 = 159412-160069 236913-237441 25904-26473;
	charset Subset45 = 26474-26943;
	charset Subset46 = 26944-27407;
	charset Subset47 = 27408-28311;
	charset Subset48 = 28944-29682;
	charset Subset49 = 29683-30487;
	charset Subset50 = 30488-31154;
	charset Subset51 = 31155-31796;
	charset Subset52 = 31797-32231;
	charset Subset53 = 104959-105699 32232-32800 86063-86654;
	charset Subset54 = 32801-33369;
	charset Subset55 = 33370-33780 143687-144241;
	charset Subset56 = 33781-34267;
	charset Subset57 = 178508-178828 34268-34817;
	charset Subset58 = 34818-35562;
	charset Subset59 = 35563-35902;
	charset Subset60 = 213837-214104 35903-36306;
	charset Subset61 = 36307-37121;
	charset Subset62 = 37122-37975;
	charset Subset63 = 37976-38562;
	charset Subset64 = 38563-39534;
	charset Subset65 = 39535-39874;
	charset Subset66 = 39875-40386;
	charset Subset67 = 40387-40885;
	charset Subset68 = 40886-41291;
	charset Subset69 = 41292-41804;
	charset Subset70 = 41805-42565;
	charset Subset71 = 42566-43034 73557-73932 196900-197744;
	charset Subset72 = 43035-43629;
	charset Subset73 = 43630-44072;
	charset Subset74 = 44073-44810;
	charset Subset75 = 279053-279288 44811-45193;
	charset Subset76 = 45194-45675;
	charset Subset77 = 45676-45892;
	charset Subset78 = 199010-199421 45893-46479;
	charset Subset79 = 46480-47495;
	charset Subset80 = 47496-48775;
	charset Subset81 = 48776-49191 138317-138728 177102-177930;
	charset Subset82 = 49192-49614;
	charset Subset83 = 49615-50329;
	charset Subset84 = 50330-51061;
	charset Subset85 = 51062-51430;
	charset Subset86 = 51431-51689;
	charset Subset87 = 51690-53216;
	charset Subset88 = 53217-54466;
	charset Subset89 = 54467-54922;
	charset Subset90 = 54923-55391;
	charset Subset91 = 55392-56033;
	charset Subset92 = 56034-57179;
	charset Subset93 = 57180-57938 75786-77111;
	charset Subset94 = 57939-58550;
	charset Subset95 = 58551-58899;
	charset Subset96 = 58900-60575;
	charset Subset97 = 60576-61063 313175-313586;
	charset Subset98 = 61064-61454;
	charset Subset99 = 61455-61934;
	charset Subset100 = 61935-62883;
	charset Subset101 = 261958-262544 133310-133441 62884-63841 99191-99946;
	charset Subset102 = 63842-64440;
	charset Subset103 = 64441-64995;
	charset Subset104 = 64996-65324;
	charset Subset105 = 65325-65923;
	charset Subset106 = 65924-66488 134191-134645;
	charset Subset107 = 66489-67350 309193-309905;
	charset Subset108 = 67351-69171;
	charset Subset109 = 69172-69529;
	charset Subset110 = 69530-69856;
	charset Subset111 = 69857-71722;
	charset Subset112 = 71723-73030;
	charset Subset113 = 73031-73556;
	charset Subset114 = 305299-305768 73933-74659;
	charset Subset115 = 74660-75000;
	charset Subset116 = 75001-75457;
	charset Subset117 = 75458-75785;
	charset Subset118 = 77112-77781;
	charset Subset119 = 77782-78681;
	charset Subset120 = 78682-79147;
	charset Subset121 = 79148-79500;
	charset Subset122 = 79501-80014;
	charset Subset123 = 80015-80278;
	charset Subset124 = 80279-80964;
	charset Subset125 = 80965-81250;
	charset Subset126 = 81251-81813;
	charset Subset127 = 81814-82375;
	charset Subset128 = 82376-83369;
	charset Subset129 = 83370-83954;
	charset Subset130 = 83955-84322;
	charset Subset131 = 84323-84764;
	charset Subset132 = 84765-85613;
	charset Subset133 = 85614-86062;
	charset Subset134 = 86655-87133;
	charset Subset135 = 87134-88061;
	charset Subset136 = 88062-89530;
	charset Subset137 = 89531-89739 129799-130338;
	charset Subset138 = 89740-90396;
	charset Subset139 = 90397-91927;
	charset Subset140 = 118722-119119 91928-92665;
	charset Subset141 = 92666-93293 210569-211144;
	charset Subset142 = 93294-94599;
	charset Subset143 = 94600-95139 227781-228268;
	charset Subset144 = 95140-95453;
	charset Subset145 = 95785-96039;
	charset Subset146 = 96040-96957;
	charset Subset147 = 96958-97601;
	charset Subset148 = 97602-98278;
	charset Subset149 = 98279-98847;
	charset Subset150 = 98848-99190;
	charset Subset151 = 99947-100308;
	charset Subset152 = 236386-236912 100309-100791;
	charset Subset153 = 100792-101162 284227-284566 252091-252428;
	charset Subset154 = 101163-101557;
	charset Subset155 = 101558-102552;
	charset Subset156 = 102553-102998;
	charset Subset157 = 102999-103557;
	charset Subset158 = 103558-104070;
	charset Subset159 = 176825-177101 104071-104496;
	charset Subset160 = 104497-104958;
	charset Subset161 = 105700-106347;
	charset Subset162 = 106348-106815;
	charset Subset163 = 187686-187902 106816-107281;
	charset Subset164 = 107734-109212;
	charset Subset165 = 109213-109820;
	charset Subset166 = 109821-111247;
	charset Subset167 = 111248-112029;
	charset Subset168 = 112030-112407;
	charset Subset169 = 112408-114011;
	charset Subset170 = 146764-146968 114012-114451;
	charset Subset171 = 328107-328936 114452-114766;
	charset Subset172 = 114767-115225;
	charset Subset173 = 115226-115942;
	charset Subset174 = 115943-117007;
	charset Subset175 = 117008-117357;
	charset Subset176 = 117358-117679;
	charset Subset177 = 117680-118349;
	charset Subset178 = 118350-118721;
	charset Subset179 = 119120-120133;
	charset Subset180 = 120134-120571;
	charset Subset181 = 120572-121168;
	charset Subset182 = 121169-121511;
	charset Subset183 = 121512-122118;
	charset Subset184 = 122119-122569;
	charset Subset185 = 122570-123195;
	charset Subset186 = 123196-123648 326189-327742;
	charset Subset187 = 123649-124152;
	charset Subset188 = 124153-124762;
	charset Subset189 = 124763-125231;
	charset Subset190 = 125232-126534;
	charset Subset191 = 126535-127094 150944-151393;
	charset Subset192 = 127095-127526 314548-314918;
	charset Subset193 = 127527-128036;
	charset Subset194 = 128529-129236;
	charset Subset195 = 129237-129798;
	charset Subset196 = 130339-130715;
	charset Subset197 = 130716-131202;
	charset Subset198 = 131203-132089;
	charset Subset199 = 132090-132425;
	charset Subset200 = 132426-132865 232442-232860 148178-148973;
	charset Subset201 = 132866-133309;
	charset Subset202 = 133442-134190;
	charset Subset203 = 327743-328106 134646-135041;
	charset Subset204 = 135042-136604;
	charset Subset205 = 136605-137235 330934-331215 258009-258571;
	charset Subset206 = 137236-138316;
	charset Subset207 = 228415-230618 138729-139407 315927-316321;
	charset Subset208 = 139408-139799;
	charset Subset209 = 139800-140208;
	charset Subset210 = 140209-140679;
	charset Subset211 = 140680-141742;
	charset Subset212 = 141743-142685;
	charset Subset213 = 142686-143686;
	charset Subset214 = 144242-145103;
	charset Subset215 = 145104-145863;
	charset Subset216 = 145864-146327;
	charset Subset217 = 146328-146763;
	charset Subset218 = 146969-147467;
	charset Subset219 = 147468-148177;
	charset Subset220 = 148974-149900;
	charset Subset221 = 149901-150618;
	charset Subset222 = 150619-150943;
	charset Subset223 = 151394-152403;
	charset Subset224 = 331216-331634 152404-152823;
	charset Subset225 = 152824-153465;
	charset Subset226 = 153466-154135;
	charset Subset227 = 154136-154697;
	charset Subset228 = 154698-155624;
	charset Subset229 = 155625-156103;
	charset Subset230 = 156104-156817;
	charset Subset231 = 156818-157163;
	charset Subset232 = 157164-157779;
	charset Subset233 = 157780-158493;
	charset Subset234 = 158494-158798;
	charset Subset235 = 158799-159411;
	charset Subset236 = 160070-160430;
	charset Subset237 = 160932-161476;
	charset Subset238 = 161477-161964;
	charset Subset239 = 161965-162695;
	charset Subset240 = 162696-163032;
	charset Subset241 = 163033-163564;
	charset Subset242 = 163565-164182;
	charset Subset243 = 164183-164658;
	charset Subset244 = 164659-164821;
	charset Subset245 = 164822-165751 335756-336343;
	charset Subset246 = 191815-192287 165752-166643;
	charset Subset247 = 281791-282482 276941-277255 166644-167552;
	charset Subset248 = 167553-167991;
	charset Subset249 = 167992-168424;
	charset Subset250 = 168425-168877;
	charset Subset251 = 168878-169379;
	charset Subset252 = 169380-169845;
	charset Subset253 = 169846-170340;
	charset Subset254 = 170341-171415;
	charset Subset255 = 171416-171801;
	charset Subset256 = 171802-172113;
	charset Subset257 = 172114-172542;
	charset Subset258 = 172543-172902;
	charset Subset259 = 172903-173736;
	charset Subset260 = 173737-174386;
	charset Subset261 = 271879-272008 174387-174803;
	charset Subset262 = 174804-175113;
	charset Subset263 = 175114-176016;
	charset Subset264 = 176017-176824;
	charset Subset265 = 177931-178507;
	charset Subset266 = 178829-179762 332535-333329;
	charset Subset267 = 179763-180389 242535-242998;
	charset Subset268 = 180390-180963;
	charset Subset269 = 180964-181417;
	charset Subset270 = 181418-182198;
	charset Subset271 = 182199-182767;
	charset Subset272 = 182768-183172;
	charset Subset273 = 183173-183813;
	charset Subset274 = 183814-184596;
	charset Subset275 = 184597-185462 262545-263096;
	charset Subset276 = 185463-186566;
	charset Subset277 = 186567-187099;
	charset Subset278 = 187100-187685;
	charset Subset279 = 187903-188952;
	charset Subset280 = 188953-189536;
	charset Subset281 = 189537-189942;
	charset Subset282 = 189943-190441;
	charset Subset283 = 190442-190945;
	charset Subset284 = 190946-191814;
	charset Subset285 = 192288-192799;
	charset Subset286 = 192800-193403;
	charset Subset287 = 193404-194028;
	charset Subset288 = 194029-195063;
	charset Subset289 = 195064-195362;
	charset Subset290 = 195363-196013;
	charset Subset291 = 196014-196486;
	charset Subset292 = 196487-196899;
	charset Subset293 = 197745-198434;
	charset Subset294 = 198435-199009 273510-275746;
	charset Subset295 = 199422-199874;
	charset Subset296 = 199875-200632;
	charset Subset297 = 200633-201771;
	charset Subset298 = 201772-203790;
	charset Subset299 = 203791-204058;
	charset Subset300 = 204059-204429;
	charset Subset301 = 204430-204934;
	charset Subset302 = 204935-205543;
	charset Subset303 = 205544-206312;
	charset Subset304 = 206313-206806;
	charset Subset305 = 206807-208211;
	charset Subset306 = 208212-208913;
	charset Subset307 = 208914-209926;
	charset Subset308 = 209927-210568;
	charset Subset309 = 211145-211812 228269-228414;
	charset Subset310 = 212309-212977 316480-316794;
	charset Subset311 = 212978-213836;
	charset Subset312 = 214105-214707;
	charset Subset313 = 214708-215032;
	charset Subset314 = 215033-215376;
	charset Subset315 = 215377-216035;
	charset Subset316 = 216036-216962;
	charset Subset317 = 216963-217559;
	charset Subset318 = 217560-217929;
	charset Subset319 = 218595-219173;
	charset Subset320 = 219174-219624;
	charset Subset321 = 219625-220369;
	charset Subset322 = 220370-220615;
	charset Subset323 = 220616-221464;
	charset Subset324 = 221465-221875;
	charset Subset325 = 221876-222395;
	charset Subset326 = 222396-222896;
	charset Subset327 = 222897-223797;
	charset Subset328 = 223798-224794;
	charset Subset329 = 224795-225539;
	charset Subset330 = 225540-225950;
	charset Subset331 = 225951-227324;
	charset Subset332 = 227325-227633;
	charset Subset333 = 227634-227780;
	charset Subset334 = 230619-231647;
	charset Subset335 = 231648-232441;
	charset Subset336 = 232861-233569;
	charset Subset337 = 233570-233795 338096-338635;
	charset Subset338 = 233796-234864;
	charset Subset339 = 234865-235796;
	charset Subset340 = 235797-236385;
	charset Subset341 = 237442-237941;
	charset Subset342 = 237942-238543;
	charset Subset343 = 238544-239611;
	charset Subset344 = 239612-240122;
	charset Subset345 = 240123-240756;
	charset Subset346 = 240757-241226;
	charset Subset347 = 241227-241476;
	charset Subset348 = 241477-241688;
	charset Subset349 = 241689-242534;
	charset Subset350 = 242999-243448;
	charset Subset351 = 243449-244290;
	charset Subset352 = 244291-244953;
	charset Subset353 = 244954-245822;
	charset Subset354 = 245823-246290;
	charset Subset355 = 246291-247154;
	charset Subset356 = 247155-248419;
	charset Subset357 = 248420-249543;
	charset Subset358 = 249544-250044 343100-343597;
	charset Subset359 = 250045-250469;
	charset Subset360 = 250470-251379;
	charset Subset361 = 251380-252090;
	charset Subset362 = 252429-252754;
	charset Subset363 = 252755-253191;
	charset Subset364 = 253192-253517;
	charset Subset365 = 253518-254228;
	charset Subset366 = 254229-254872;
	charset Subset367 = 254873-255267;
	charset Subset368 = 255268-255669 316795-317161;
	charset Subset369 = 255670-256629;
	charset Subset370 = 256630-257019;
	charset Subset371 = 257020-257463 283788-284226;
	charset Subset372 = 258572-259811;
	charset Subset373 = 259812-260185;
	charset Subset374 = 260186-260975;
	charset Subset375 = 261270-261957;
	charset Subset376 = 280435-281140 263097-263756;
	charset Subset377 = 263757-264124;
	charset Subset378 = 264125-264408;
	charset Subset379 = 264409-265025;
	charset Subset380 = 265026-266701;
	charset Subset381 = 266702-267278;
	charset Subset382 = 267279-267782;
	charset Subset383 = 267783-268781;
	charset Subset384 = 268782-269410;
	charset Subset385 = 269411-270331;
	charset Subset386 = 270332-270926;
	charset Subset387 = 270927-271461;
	charset Subset388 = 271462-271878;
	charset Subset389 = 272009-272224;
	charset Subset390 = 272225-273509;
	charset Subset391 = 275747-276455;
	charset Subset392 = 276456-276753 283154-283787;
	charset Subset393 = 276754-276940;
	charset Subset394 = 277256-278395;
	charset Subset395 = 278396-279052;
	charset Subset396 = 279289-279923;
	charset Subset397 = 279924-280434;
	charset Subset398 = 281141-281790;
	charset Subset399 = 282483-282890 318296-318922;
	charset Subset400 = 282891-283153;
	charset Subset401 = 284567-285432;
	charset Subset402 = 285433-286176;
	charset Subset403 = 286177-286832;
	charset Subset404 = 286833-287426;
	charset Subset405 = 287427-287954;
	charset Subset406 = 287955-288783;
	charset Subset407 = 288784-289234;
	charset Subset408 = 289235-290297;
	charset Subset409 = 290298-290680;
	charset Subset410 = 290681-291134;
	charset Subset411 = 305987-306297 291135-291373;
	charset Subset412 = 291374-292290;
	charset Subset413 = 292291-292622;
	charset Subset414 = 292623-293143;
	charset Subset415 = 293144-294393;
	charset Subset416 = 294394-294877;
	charset Subset417 = 294878-295366;
	charset Subset418 = 295367-295844;
	charset Subset419 = 295845-296435;
	charset Subset420 = 296436-297728;
	charset Subset421 = 297729-298097;
	charset Subset422 = 298098-298898;
	charset Subset423 = 298899-299241;
	charset Subset424 = 299735-300780;
	charset Subset425 = 300781-301310;
	charset Subset426 = 301311-301679;
	charset Subset427 = 301680-302210;
